,package,folder,file,class_name,fun_name,self_candidate,num_ordinary_params,num_autoassign_params
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/optimization/problems,quadratic_expression.py,QuadraticExpression,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/scheduler,config.py,ScheduleConfig,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization,bloch.py,Bloch,__init__,self,2,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization,gate_map.py,_GraphDist,__init__,self,0,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization,state_visualization.py,TextMatrix,__init__,self,0,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization,utils.py,_LayerSpooler,__init__,self,0,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization,text.py,Layer,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization,latex.py,QCircuitImage,__init__,self,5,7
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization/pulse,qcstyle.py,PulseStyle,__init__,self,0,6
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization/timeline,events.py,BitEvents,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization/timeline/plotters,base_plotter.py,BasePlotter,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization/pulse_v2,core.py,Chart,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization/pulse_v2,events.py,ChannelEvents,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/visualization/pulse_v2/plotters,base_plotter.py,BasePlotter,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit,quantumcircuit.py,QuantumCircuit,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit,controlledgate.py,ControlledGate,__init__,self,6,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit,instruction.py,Instruction,__init__,self,2,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/boolean_logic,quantum_and.py,AND,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/boolean_logic,quantum_or.py,OR,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/arithmetic,functional_pauli_rotations.py,FunctionalPauliRotations,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/arithmetic,weighted_adder.py,WeightedAdder,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/arithmetic,piecewise_chebyshev.py,PiecewiseChebyshev,__init__,self,4,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/arithmetic,linear_pauli_rotations.py,LinearPauliRotations,__init__,self,3,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/arithmetic,integer_comparator.py,IntegerComparator,__init__,self,1,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/n_local,qaoa_ansatz.py,QAOAAnsatz,__init__,self,4,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/circuit/library/basis_change,qft.py,QFT,__init__,self,5,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/opflow/expectations,cvar_expectation.py,CVaRExpectation,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/measurement/discriminator,filters.py,DiscriminationFilter,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/verification/entanglement,parallelize.py,BConfig,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/verification/entanglement,analysis.py,Plotter,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/verification/topological_codes,fitters.py,GraphDecoder,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/verification/topological_codes,circuits.py,RepetitionCode,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/verification/tomography/basis,gatesetbasis.py,GateSetBasis,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/verification/tomography/fitters,gateset_fitter.py,GST_Optimize,__init__,self,0,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/ignis/mitigation/measurement,filters.py,TensoredFilter,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/pulse/library,pulse.py,Pulse,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/pulse/library,waveform.py,Waveform,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/aer/utils,noise_transformation.py,NoiseTransformer,transform_by_operator_list,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/aer/pulse/de,type_utils.py,StateTypeConverter,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/aer/pulse/de,DE_Options.py,DE_Options,__init__,self,0,9
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/aer/pulse/controllers,pulse_sim_options.py,PulseSimOptions,__init__,self,9,8
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/aer/pulse/system_models,pulse_system_model.py,PulseSystemModel,__init__,self,1,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/aer/pulse/system_models/string_model_parser,string_model_parser.py,NoiseParser,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/models,backendconfiguration.py,PulseBackendConfiguration,__init__,self,32,6
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/models,pulsedefaults.py,PulseDefaults,__init__,self,4,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/models,backendproperties.py,BackendProperties,__init__,self,0,6
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/models,backendstatus.py,BackendStatus,__init__,self,0,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/models,jobstatus.py,JobStatus,__init__,self,0,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq,accountprovider.py,AccountProvider,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq,backendreservation.py,BackendReservation,__init__,self,1,6
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq,backendjoblimit.py,BackendJobLimit,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/job,queueinfo.py,QueueInfo,__init__,self,3,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/random,baserandomservice.py,BaseRandomService,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/random,cqcextractorjob.py,CQCExtractorJob,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api,session.py,RetrySession,__init__,self,7,2
1,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api,session.py,RetrySession,_initialize_session_parameters,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api/rest,experiment.py,ExperimentPlot,__init__,self,3,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api/rest,backend.py,Backend,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api/rest,job.py,Job,__init__,self,2,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api/rest,base.py,RestAdapterBase,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api/clients,auth.py,AuthClient,__init__,self,0,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/api/clients,websocket.py,WebsocketClient,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/managed,managedresults.py,ManagedResults,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/managed,managedjob.py,ManagedJob,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/experiment,experiment.py,Experiment,__init__,self,13,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/experiment,analysis_result.py,AnalysisResult,__init__,self,3,6
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/credentials,credentials.py,Credentials,__init__,self,6,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/providers/ibmq/credentials,hubgroupproject.py,HubGroupProject,__init__,self,0,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/chemistry/components/variational_forms,uccsd.py,UCCSD,__init__,self,15,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/chemistry/drivers/gaussiand/gauopen,QCMatEl.py,MatEl,load_head,self,10,10
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/chemistry/drivers/fcidumpd,fcidumpdriver.py,FCIDumpDriver,__init__,self,1,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/algorithms/linear_solvers/matrices,tridiagonal_toeplitz.py,TridiagonalToeplitz,__init__,self,4,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/algorithms/linear_solvers/matrices,linear_system_matrix.py,LinearSystemMatrix,__init__,self,1,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/algorithms/linear_solvers/matrices,numpy_matrix.py,NumPyMatrix,__init__,self,1,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/algorithms/optimizers,spsa.py,SPSA,__init__,self,2,8
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/finance/applications,gaussian_conditional_independence_model.py,GaussianConditionalIndependenceModel,__init__,self,0,4
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/finance/components/uncertainty_problems,european_call_expected_value.py,EuropeanCallExpectedValue,__init__,self,3,3
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/finance/components/uncertainty_problems,european_call_delta.py,EuropeanCallDelta,__init__,self,2,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/finance/components/uncertainty_problems,fixed_income_expected_value.py,FixedIncomeExpectedValue,__init__,self,2,5
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/quantum_info/operators,custom_iterator.py,CustomIterator,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/quantum_info/operators/dihedral,polynomial.py,SpecialPolynomial,__init__,self,0,1
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/quantum_info/synthesis,two_qubit_decompose.py,TwoQubitBasisDecomposer,__init__,self,1,2
0,qiskit,/home/quimey/.local/lib/python3.9/site-packages/qiskit/quantum_info/synthesis,one_qubit_decompose.py,OneQubitEulerDecomposer,__init__,self,0,1
0,tweedledum,/home/quimey/.local/lib/python3.9/site-packages/tweedledum/bool_function_compiler,expression_parser.py,ExpressionParser,__init__,self,1,1
0,tweedledum,/home/quimey/.local/lib/python3.9/site-packages/tweedledum/qiskit/passes,mapping.py,Mapping,__init__,self,3,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,kernel_ridge.py,KernelRidge,__init__,self,0,6
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,random_projection.py,SparseRandomProjection,__init__,self,4,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,pipeline.py,FeatureUnion,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,naive_bayes.py,CategoricalNB,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,kernel_approximation.py,Nystroem,__init__,self,0,8
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,isotonic.py,IsotonicRegression,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,dummy.py,DummyRegressor,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,discriminant_analysis.py,QuadraticDiscriminantAnalysis,__init__,self,1,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn,multiclass.py,OutputCodeClassifier,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_logistic.py,LogisticRegressionCV,__init__,self,0,17
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_theil_sen.py,TheilSenRegressor,__init__,self,1,8
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_huber.py,HuberRegressor,__init__,self,0,6
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_least_angle.py,LassoLarsIC,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_passive_aggressive.py,PassiveAggressiveRegressor,__init__,self,12,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_omp.py,OrthogonalMatchingPursuitCV,__init__,self,0,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_ransac.py,RANSACRegressor,__init__,self,0,12
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_ridge.py,RidgeClassifierCV,__init__,self,6,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_bayes.py,ARDRegression,__init__,self,0,12
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model,_base.py,LinearRegression,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model/tests,test_passive_aggressive.py,MyPassiveAggressive,__init__,self,1,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/linear_model/tests,test_perceptron.py,MyPerceptron,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/inspection/_plot,partial_dependence.py,PartialDependenceDisplay,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/covariance,_graph_lasso.py,GraphicalLassoCV,__init__,self,6,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/covariance,_elliptic_envelope.py,EllipticEnvelope,__init__,self,4,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/covariance,_robust_covariance.py,MinCovDet,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/covariance,_empirical_covariance.py,EmpiricalCovariance,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/impute,_iterative.py,IterativeImputer,__init__,self,2,12
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/impute,_knn.py,KNNImputer,__init__,self,2,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/impute,_base.py,MissingIndicator,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/preprocessing,_discretization.py,KBinsDiscretizer,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/preprocessing,_label.py,MultiLabelBinarizer,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/preprocessing,_data.py,PowerTransformer,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/preprocessing,_encoders.py,OrdinalEncoder,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/preprocessing,_function_transformer.py,FunctionTransformer,__init__,self,0,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/svm,_base.py,BaseSVC,__init__,self,14,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/semi_supervised,_self_training.py,SelfTrainingClassifier,__init__,self,0,6
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble,_voting.py,VotingRegressor,__init__,self,1,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble,_forest.py,RandomTreesEmbedding,__init__,self,5,8
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble,_weight_boosting.py,AdaBoostRegressor,__init__,self,3,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble,_iforest.py,IsolationForest,__init__,self,8,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble,_base.py,_BaseHeterogeneousEnsemble,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble/_hist_gradient_boosting,grower.py,TreeGrower,__init__,self,4,11
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble/_hist_gradient_boosting,binning.py,_BinMapper,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/ensemble/_hist_gradient_boosting,predictor.py,TreePredictor,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_extraction,_dict_vectorizer.py,DictVectorizer,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_extraction,image.py,PatchExtractor,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_extraction,_hash.py,FeatureHasher,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neural_network,_stochastic_optimizers.py,AdamOptimizer,__init__,self,2,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neural_network,_rbm.py,BernoulliRBM,__init__,self,0,6
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cross_decomposition,_pls.py,PLSSVD,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/mixture,_gaussian_mixture.py,GaussianMixture,__init__,self,10,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/mixture,_bayesian_mixture.py,BayesianGaussianMixture,__init__,self,10,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/mixture,_base.py,BaseMixture,__init__,self,0,10
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/mixture/tests,test_gaussian_mixture.py,RandomData,__init__,self,2,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/tree,_export.py,_MPLTreeExporter,__init__,self,11,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/tree,_reingold_tilford.py,Tree,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/metrics/_plot,roc_curve.py,RocCurveDisplay,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/metrics/_plot,confusion_matrix.py,ConfusionMatrixDisplay,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/metrics/_plot,precision_recall_curve.py,PrecisionRecallDisplay,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/metrics/_plot,det_curve.py,DetCurveDisplay,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/tests,test_base.py,SingleInheritanceEstimator,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/tests,test_metaestimators.py,DelegatorData,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,metaestimators.py,_IffHasAttrDescriptor,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,_pprint.py,_EstimatorPrettyPrinter,__init__,self,6,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,_mocking.py,NoSampleWeightWrapper,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,fixes.py,_FuncWrapper,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,_testing.py,MinimalTransformer,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,_estimator_html_repr.py,_VisualBlock,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils,deprecation.py,deprecated,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/utils/tests,test_pprint.py,SimpleImputer,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/gaussian_process,_gpc.py,GaussianProcessClassifier,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/gaussian_process,kernels.py,PairwiseKernel,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/gaussian_process,_gpr.py,GaussianProcessRegressor,__init__,self,0,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/gaussian_process/tests,_mini_sequence_kernel.py,MiniSeqKernel,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/datasets/tests,test_openml.py,_MockHTTPResponse,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/manifold,_spectral_embedding.py,SpectralEmbedding,__init__,self,0,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/manifold,_locally_linear.py,LocallyLinearEmbedding,__init__,self,0,12
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/manifold,_isomap.py,Isomap,__init__,self,0,11
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/manifold,_t_sne.py,TSNE,__init__,self,0,15
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/manifold,_mds.py,MDS,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_dbscan.py,DBSCAN,__init__,self,0,8
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_spectral.py,SpectralClustering,__init__,self,0,15
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_kmeans.py,MiniBatchKMeans,__init__,self,7,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_optics.py,OPTICS,__init__,self,0,13
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_agglomerative.py,FeatureAgglomeration,__init__,self,8,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_bicluster.py,SpectralBiclustering,__init__,self,8,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_affinity_propagation.py,AffinityPropagation,__init__,self,0,8
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_mean_shift.py,MeanShift,__init__,self,0,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/cluster,_birch.py,Birch,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection,_variance_threshold.py,VarianceThreshold,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection,_from_model.py,SelectFromModel,__init__,self,0,6
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection,_sequential.py,SequentialFeatureSelector,__init__,self,0,6
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection,_rfe.py,RFECV,__init__,self,0,8
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection,_univariate_selection.py,GenericUnivariateSelect,__init__,self,1,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection/tests,test_base.py,StepSelector,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection/tests,test_rfe.py,MockClassifier,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/feature_selection/tests,test_from_model.py,FixedImportanceEstimator,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/compose,_column_transformer.py,make_column_selector,__init__,self,0,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/compose,_target.py,TransformedTargetRegressor,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/model_selection,_search_successive_halving.py,HalvingRandomSearchCV,__init__,self,14,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/model_selection,_search.py,RandomizedSearchCV,__init__,self,9,3
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/model_selection/tests,common.py,OneTimeSplitter,__init__,self,0,2
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/model_selection/tests,test_search.py,FailingClassifier,__init__,self,0,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_dict_learning.py,MiniBatchDictionaryLearning,__init__,self,6,11
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_lda.py,LatentDirichletAllocation,__init__,self,0,16
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_factor_analysis.py,FactorAnalysis,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_kernel_pca.py,KernelPCA,__init__,self,0,15
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_nmf.py,NMF,__init__,self,0,12
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_incremental_pca.py,IncrementalPCA,__init__,self,0,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_fastica.py,FastICA,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_sparse_pca.py,MiniBatchSparsePCA,__init__,self,7,4
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_truncated_svd.py,TruncatedSVD,__init__,self,0,5
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/decomposition,_pca.py,PCA,__init__,self,0,7
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neighbors,_kde.py,KernelDensity,__init__,self,0,9
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neighbors,_graph.py,RadiusNeighborsTransformer,__init__,self,7,1
0,sklearn,/home/quimey/.local/lib/python3.9/site-packages/sklearn/neighbors,_nca.py,NeighborhoodComponentsAnalysis,__init__,self,0,8
